[(-4.508642311524035, -172.16658882057388), (-17222050.0, -557250.0), (95572, 8189), 57.982756057296896, 724.2829977869987, 0.0]
[(-13.596238618524717, -172.4374611818673), (-16981550.0, -1675050.0), (106750, 10594), 122.53978945632312, 80777.22637391769, 54524.628601328004]
[(-19.0202331764747, -179.86955135396568), (-17412450.0, -2335150.0), (113351, 6285), 31.064449134018133, 6781.079638115771, 2261.075911414926]
[(27.782811633701964, -175.83476567743676), (-16336050.0, 3383250.0), (56167, 17049), 33.24154027718932, 0.0, 0.0]
[(3.9321992859878647, -159.34058115782443), (-15946350.0, 486050.0), (85139, 20946), 42.95346318982906, 5281.990754270926, 5281.990754270926]
[(-10.440301874144843, -160.98464119877494), (-15968950.0, -1288150.0), (102881, 20720), 52.32590180780452, 235959.6030628588, 153.83368067070842]
[(-19.736412712367454, -175.07492032181852), (-16902250.0, -2421750.0), (114217, 11387), 52.32590180780452, 114489.71534257835, 4289.067218622193]
[(-29.27140829707175, -177.90664737399047), (-16384150.0, -3558450.0), (125584, 16568), 56.568542494923804, 0.0, 0.0]
[(23.861887854306005, -166.23935170610844), (-15765350.0, 2917550.0), (60824, 22756), 35.84689665786984, 0.0, 0.0]
[(19.634618564714735, -155.6295659377979), (-15030850.0, 2409450.0), (65905, 30101), 209.06697491473875, 1678589.4980897666, 255063.03608602725]
[(1.832383377488014, -157.40064871585227), (-15770150.0, 226550.0), (87734, 22708), 93.98404119849285, 7243.531459629536, 7243.531459629536]
[(-4.013150652793299, -154.9283701723632), (-15503850.0, -496050.0), (94960, 25371), 58.60034129593445, 0.0, 0.0]
[(-8.91062353001452, -158.02268725067316), (-15719250.0, -1100050.0), (101000, 23217), 54.42425929675111, 179.38174800993875, 161.33867054106668]
[(-21.922479399029704, -157.90871816154154), (-15108550.0, -2685150.0), (116851, 29324), 37.013511046643494, 16372.08671141835, 671.6404696926475]
[(-7.9782700450422785, -140.6687038917026), (-14013850.0, -985250.0), (99852, 40271), 55.21775076911409, 201.49443466868252, 0.0]
[(-8.91062353001452, -140.15079556409484), (-13941450.0, -1100050.0), (101000, 40995), 94.08506789071261, 57406.66127643734, 0.0]
[(-17.64489159074847, -149.49961446897328), (-14543850.0, -2168450.0), (111684, 34971), 60.30754513325841, 253508.81150366087, 247663.58055285085]
[(-44.05075437272842, -176.49606435072386), (-14402250.0, -5236950.0), (142369, 36387), 67.08203932499369, 634.5296001425013, 634.5296001425013]
[(51.83683798256647, -177.9895314787564), (-13205050.0, 6064450.0), (29355, 48359), 90.24965373894794, 417.3791733898688, 64.36925601959229]
[(-8.909810993126841, -139.55547748323733), (-13882250.0, -1099950.0), (100999, 41587), 76.96752561957543, 1451.6741780145094, 1451.6741780145094]
[(-9.778007582772352, -139.10895771660597), (-13816550.0, -1206750.0), (102067, 42244), 70.40596565632774, 6493.636695683148, 2779.503745302558]
[(-21.872545699722092, -138.9757724480035), (-13299950.0, -2679150.0), (116791, 47410), 52.172789842982326, 2852.72193034309, 202.75056007504463]
[(-27.645563967075606, -144.32343271484245), (-13418950.0, -3367050.0), (123670, 46220), 37.69615364994153, 356.83633682876825, 356.83633682876825]
[(53.79445452071111, -166.70073127243379), (-12019950.0, 6264850.0), (27351, 60210), 149.64624953536256, 5703.755268666893, 5602.611236770637]
[(-24.352620861884578, -128.3313306866095), (-12141450.0, -2976150.0), (119761, 58995), 47.01063709417264, 2641.7503914879635, 0.0]
[(60.40800379850784, -172.682426856939), (-11111050.0, 6915650.0), (20843, 69299), 100.31948963187563, 0.0, 0.0]
[(56.25863589371202, -159.1619573613988), (-11037250.0, 6512250.0), (24877, 70037), 263.0684321616716, 5394.34610396758, 443.95079639996567]
[(18.349779424226305, -114.72557970506205), (-11133350.0, 2253950.0), (67460, 69076), 46.0, 0.0, 0.0]
[(-24.68213462080509, -124.78400029874936), (-11786650.0, -3015450.0), (120154, 62543), 32.202484376209235, 0.0, 0.0]
[(60.24412410580684, -156.4168501887742), (-10096750.0, 6900050.0), (20999, 79442), 861.8868835293875, 32565.919378147468, 5.7442015366827945]
[(60.24307455369957, -157.65297129593353), (-10176750.0, 6899950.0), (21000, 78642), 812.0751196779765, 30981.555661049544, 908.3127585632457]
[(41.8792319073524, -119.15735587592098), (-9941050.0, 4998350.0), (40016, 80999), 442.2951503238533, 1818876.596462835, 7621.082539137991]
[(37.36723872683389, -116.27016420398995), (-10104350.0, 4493050.0), (45069, 79366), 665.0090224951839, 55481457.84268132, 10790.695784960568]
[(31.81061440364579, -113.74182675297914), (-10305950.0, 3855050.0), (51449, 77350), 315.06348566598444, 8115405.367299579, 130679.33268115902]
[(23.47633023048737, -109.96087110531), (-10447250.0, 2871450.0), (61285, 75937), 90.2551937563706, 8166359.410701386, 583619.3075532236]
[(-27.078622803825738, -109.384237405652), (-10202750.0, -3300050.0), (123000, 78382), 51.0, 7836.298278328031, 7836.298278328031]
[(60.24412410580684, -142.19227774285523), (-9178550.0, 6900050.0), (20999, 88624), 891.0583594804551, 601428.1829572672, 1540.0176665462786]
[(57.06573584402323, -130.70019994602896), (-8941050.0, 6592050.0), (24079, 90999), 1074.6818133754753, 553032.9868585316, 5.139479999430478]
[(40.99266347005041, -112.7859754904885), (-9490350.0, 4900050.0), (40999, 85506), 510.7680491181883, 19317725.83885612, 562304.8449680372]
[(40.28786504891458, -113.39948998389444), (-9605250.0, 4821550.0), (41784, 84357), 490.1101916916236, 9770790.5482111, 18902.206436306224]
[(30.294866131284206, -106.06252462541444), (-9705850.0, 3678350.0), (53216, 83351), 303.58689036254515, 26211156.1617858, 26868.418546840127]
[(16.87689550064523, -94.35591172629746), (-9202950.0, 2075150.0), (69248, 88380), 232.64780248263682, 92862501.17035337, 1318350.227669735]
[(14.998450056644527, -92.61560565877623), (-9085650.0, 1846350.0), (71536, 89553), 56.08029957123981, 7134436.383363549, 3975112.3610231066]
[(-0.8083737990871553, -91.25983055328102), (-9145750.0, -99950.0), (90999, 88952), 163.62457028209425, 25534.34944572486, 25487.195779256523]
