[(27.782811633701964, -175.83368931708233), (-16335950.0, 3383250.0), (56167, 17050), 33.24154027718932, 0.0, 0.0]
[(26.069269452977046, -173.96904008408066), (-16315850.0, 3180450.0), (58195, 17251), 26.076809620810597, 0.0, 0.0]
[(-4.5102617697250595, -172.1698246687505), (-17222350.0, -557450.0), (95574, 8186), 57.982756057296896, 7.965494930744171, 0.0]
[(-13.596238618524717, -172.4374611818673), (-16981550.0, -1675050.0), (106750, 10594), 122.53978945632312, 251447.05059768818, 234806.40401296038]
[(-19.736412712367454, -175.07492032181852), (-16902250.0, -2421750.0), (114217, 11387), 52.32590180780452, 157943.2614275507, 4289.067218622193]
[(-29.268852443400775, -177.90822631311448), (-16384550.0, -3558150.0), (125581, 16564), 56.568542494923804, 0.0, 0.0]
[(21.91415665337153, -160.1176180008399), (-15320450.0, 2684150.0), (63158, 27205), 59.09314681077663, 227.9908175393939, 227.9908175393939]
[(2.0224850847838893, -157.4434316253591), (-15773350.0, 250050.0), (87499, 22676), 51.62363799656123, 8278.732794189826, 2996.7420399188995]
[(1.832383377488014, -157.40064871585227), (-15770150.0, 226550.0), (87734, 22708), 93.98404119849285, 4246.789419710636, 4246.789419710636]
[(-10.440301874144843, -160.98464119877494), (-15968950.0, -1288150.0), (102881, 20720), 52.32590180780452, 315.1723512117751, 153.83368067070842]
[(-18.91117397721639, -159.744138633126), (-15470450.0, -2321950.0), (113219, 25705), 36.68787265568828, 14613.792322316673, 4083.5623587444425]
[(-31.355013199074424, -178.8245680460774), (-16252350.0, -3802050.0), (128020, 17886), 19.72308292331602, 0.0, 0.0]
[(19.634618564714735, -155.6295659377979), (-15030850.0, 2409450.0), (65905, 30101), 209.06697491473875, 1678361.5072722267, 255063.03608602722]
[(-9.979732590849766, -150.21675754181112), (-14914150.0, -1231550.0), (102315, 31268), 39.0, 0.0, 0.0]
[(-17.64489159074847, -149.49961446897328), (-14543850.0, -2168450.0), (111684, 34971), 60.30754513325841, 303756.3586677499, 247720.03387741465]
[(-22.522209030163957, -151.3242645998717), (-14440250.0, -2757150.0), (117571, 36007), 28.160255680657446, 1562.8128798808903, 968.4968524500728]
[(-44.05075437272842, -176.49606435072386), (-14402250.0, -5236950.0), (142369, 36387), 67.08203932499369, 634.5296001425013, 634.5296001425013]
[(51.72062405015666, -178.85729662080766), (-13291050.0, 6052450.0), (29475, 47499), 48.0, 0.0, 0.0]
[(-9.778007582772352, -139.10895771660597), (-13816550.0, -1206750.0), (102067, 42244), 70.40596565632774, 7583.452919000905, 2779.503745302558]
[(-14.424226859250894, -144.9349348695328), (-14241350.0, -1776250.0), (107762, 37996), 63.97655820689325, 7685.290277961074, 1574.1165151633322]
[(-23.370189262302095, -149.42076335642807), (-14203350.0, -2858750.0), (118587, 38376), 38.58756276314948, 2890.536240523681, 2005.0629688184708]
[(51.83683798256647, -177.9895314787564), (-13205050.0, 6064450.0), (29355, 48359), 90.24965373894794, 518.5232052861247, 64.36925601959229]
[(-21.524857736603888, -135.4908412672982), (-12985850.0, -2637350.0), (116373, 50551), 47.43416490252569, 569.7228370904922, 17.182671070098877]
[(-23.160509410504574, -137.12994026629448), (-13047750.0, -2833650.0), (118336, 49932), 40.607881008493905, 2570.1205081790686, 0.0]
[(53.64875660947075, -166.57889914692785), (-12037550.0, 6250050.0), (27499, 60034), 201.8836298465034, 10479.34859448194, 5602.611236770637]
[(53.64777279277207, -166.94176282138585), (-12063950.0, 6249950.0), (27500, 59770), 144.22205101855957, 0.0, 0.0]
[(-24.353458903738716, -128.33080050259588), (-12141350.0, -2976250.0), (119762, 58996), 47.01063709417264, 71.62988330889493, 0.0]
[(65.59085763683595, -179.51174029092795), (-10305450.0, 7393650.0), (16063, 77355), 58.52349955359813, 0.0, 0.0]
[(61.45830337794475, -163.34278620973328), (-10291050.0, 7014950.0), (19850, 77499), 616.4560000519097, 40971.99965319347, 12270.686349747972]
[(35.5960513723124, -116.74076756137457), (-10291050.0, 4291450.0), (47085, 77499), 421.0581907527747, 17639384.99775737, 55514.6273755384]
[(31.833846885444803, -113.71659100518633), (-10302050.0, 3857750.0), (51422, 77389), 360.4941053609615, 28614752.272831414, 1033248.2787520937]
[(24.84827429301738, -111.39714176637443), (-10513450.0, 3035250.0), (59647, 75275), 130.20752666416791, 1237278.974410949, 591401.6765339636]
[(18.316778093880636, -114.75736971873675), (-11137750.0, 2249950.0), (67500, 69032), 7.0, 0.0, 0.0]
[(65.63795635982973, -162.03044383669842), (-9291050.0, 7397850.0), (16021, 87499), 710.0, 17075.151918442058, 724.6986904338023]
[(63.9971225310222, -155.81702992971228), (-9291050.0, 7249950.0), (17500, 87499), 1477.0409608402877, 638236.388952246, 0.0]
[(53.64777279277207, -128.5701835188008), (-9291050.0, 6249950.0), (27500, 87499), 830.0759001440772, 15280737.54011826, 100.80177774745971]
[(37.36723872683389, -116.27016420398995), (-10104350.0, 4493050.0), (45069, 79366), 665.0090224951839, 10616659.391407536, 10790.695784960568]
[(32.365358843738804, -113.38366611109606), (-10234750.0, 3919450.0), (50805, 78062), 426.20300327426133, 17976040.189300284, 36993.749702410074]
[(26.655397192939507, -102.83360326761805), (-9614050.0, 3249950.0), (57500, 84269), 239.63305281200255, 93571220.27672134, 78144.96872242753]
[(17.95062335490099, -97.1599172135333), (-9442050.0, 2205550.0), (67944, 85989), 118.69709347747316, 8557392.45088902, 1301305.3014768187]
[(-27.078622803825738, -109.384237405652), (-10202750.0, -3300050.0), (123000, 78382), 51.0, 7836.298278328031, 7836.298278328031]
[(68.75963229463378, -157.1959239791748), (-8291050.0, 7669950.0), (13300, 97499), 951.1645493814411, 153673.45522165007, 261.0270290893961]
[(57.360624450056406, -127.44297031475308), (-8674050.0, 6621050.0), (23789, 93669), 1038.084774958192, 584386.8480616751, 504.2925691095443]
[(53.64777279277207, -128.56879971198114), (-9290950.0, 6249950.0), (27500, 87500), 1245.6339751307364, 6292450.010026144, 36.52688431739807]
[(41.35197700441427, -108.03905037783257), (-9059750.0, 4939950.0), (40600, 89812), 318.1980515339464, 12697837.777295815, 70132.62820409673]
[(26.981421994477046, -97.57508791771161), (-9106150.0, 3288550.0), (57114, 89348), 204.215572373901, 34270842.95994452, 434168.0781442493]
[(18.884739472494722, -89.7329180651765), (-8691050.0, 2318750.0), (66812, 93499), 321.2864765283469, 9028041.953389172, 227501.00856517407]
[(18.316778093880636, -89.87554240767504), (-8722850.0, 2249950.0), (67500, 93181), 368.10867960427123, 58608924.26532146, 52410.87377179699]
[(10.12943038353367, -83.94118711620955), (-8331650.0, 1249950.0), (77500, 97093), 118.20744477400736, 3971006.8603354204, 3795164.923482989]
[(-0.8552842324563666, -91.27846097563557), (-9147550.0, -105750.0), (91057, 88934), 196.66468925559565, 41661.93596270401, 28971.137678562663]
[(63.99822007981566, -126.23341142975835), (-7526850.0, 7250050.0), (17499, 105141), 2116.638844961511, 15833.020503372714, 0.0]
[(63.9971225310222, -122.27571222510143), (-7291050.0, 7249950.0), (17500, 107499), 1865.1680889399754, 605611.5918784391, 0.0]
[(52.393293642988, -99.4983299649225), (-7323750.0, 6121750.0), (28782, 107172), 604.3053863734792, 11663902.72147919, 8786.946520032594]
[(41.80781359773781, -87.33231028541377), (-7291050.0, 4990450.0), (40095, 107499), 196.41283053812955, 44289377.130446196, 10112892.139579829]
[(29.52285251364307, -90.16540761452649), (-8290950.0, 3587950.0), (54120, 97500), 195.8494319624134, 42508203.218523934, 1151264.2618264046]
[(26.309487742892177, -80.64131296390514), (-7553350.0, 3208950.0), (57910, 104876), 230.67292862405853, 18136831.36961438, 6211382.528355788]
[(13.243946841451073, -83.75421397720753), (-8255550.0, 1631950.0), (73680, 97854), 178.4432682955566, 7960537.849556899, 173728.019592233]
[(2.922968655258427, -74.65326870244428), (-7475950.0, 361350.0), (86386, 105650), 248.26800035445567, 44988742.829471275, 981318.2263886356]
[(0.8932980200781775, -73.58411758150869), (-7374250.0, 110450.0), (88895, 106667), 706.3200407747184, 26883991.082017533, 13432.171462039463]
[(-7.3087504158065695, -74.19558264311122), (-7398750.0, -902750.0), (99027, 106422), 526.8415321517467, 25929609.04761521, 58358.39672559267]
[(-15.182882293980809, -74.89952005407889), (-7343750.0, -1868850.0), (108688, 106972), 159.70597985047397, 125784.16811935697, 104514.04095996358]
[(-26.3145469944573, -80.08298077244304), (-7500850.0, -3209550.0), (122095, 105401), 26.076809620810597, 26.01190724223852, 26.01190724223852]
[(63.99822007981566, -105.50770946347825), (-6291050.0, 7250050.0), (17499, 117499), 4526.617500960292, 7117.170647551482, 0.0]
[(59.56340628478425, -96.19380591109909), (-6291050.0, 6834950.0), (21650, 117499), 2169.3936940998055, 110711.80246174487, 0.0]
[(53.64777279277207, -87.05597892874883), (-6291050.0, 6249950.0), (27500, 117499), 2264.4842679956955, 4115177.3950728835, 0.0]
[(42.99236509550842, -87.04960911371357), (-7181950.0, 5121050.0), (38789, 108590), 574.0601013831217, 87473866.88443552, 3077639.949359611]
[(35.12503115346237, -79.19641406562418), (-7006850.0, 4237550.0), (47624, 110341), 88.05679985100527, 7432148.094746225, 1305358.079749175]
[(21.051246646922856, -73.4585984528395), (-7054550.0, 2580350.0), (64196, 109864), 145.2618325645109, 25430142.693505246, 5884.387174037984]
[(10.130244031178352, -64.12179162551111), (-6364450.0, 1250050.0), (77499, 116765), 215.7127719909046, 23092560.026545852, 1482462.3884247434]
[(2.0224850847838893, -64.52262572890761), (-6464150.0, 250050.0), (87499, 115768), 750.434540782872, 16115749.93043674, 4771.216875055456]
[(-0.9830758728622745, -68.2746287140227), (-6842050.0, -121550.0), (91215, 111989), 812.473384179445, 1088420.0214009811, 1104.7216754061983]
[(-10.936153394213397, -71.94020339468074), (-7128950.0, -1349050.0), (103490, 109120), 826.0750571225353, 4549115.539416134, 2817.146421507001]
[(-20.167037019603914, -67.50307747528224), (-6505950.0, -2473750.0), (114737, 115350), 364.2444234302016, 12944480.090136334, 99506.41109234095]
[(-25.01701795539827, -68.96064220784659), (-6502850.0, -3055350.0), (120553, 115381), 487.95491595023407, 1653730.6884870532, 2297.0211766902357]
[(-31.01857679353802, -69.88103556399959), (-6365150.0, -3762850.0), (127628, 116758), 204.16659863944446, 14278200.578290101, 56207.926454440225]
[(65.20846539265675, -108.56159510955221), (-6290950.0, 7359450.0), (16405, 117500), 2359.79681328711, 7118.960313156183, 0.0]
[(53.64875660947075, -87.05588143670147), (-6290950.0, 6250050.0), (27499, 117500), 2781.764907392427, 17105.649180835237, 0.0]
[(53.64777279277207, -73.21791073206484), (-5291050.0, 6249950.0), (27500, 127499), 3017.513214552672, 12682601.600737937, 0.0]
[(43.67738118064572, -76.79162757610378), (-6290950.0, 5196150.0), (38038, 117500), 246.0, 36696632.573995575, 891864.83495171]
[(32.32224293157866, -64.80269613923625), (-5851250.0, 3914450.0), (50855, 121897), 19.697715603592208, 62806.0000082273, 62806.0000082273]
[(18.487586010370375, -64.45625941184834), (-6251950.0, 2270650.0), (67293, 117890), 33.97057550292606, 36762.427544020175, 36742.494112879096]
[(10.130244031178352, -62.7294275402177), (-6226250.0, 1250050.0), (77499, 118147), 187.9627622695517, 3743774.916039379, 416988.44515386363]
[(2.0224850847838893, -54.08685223980651), (-5418650.0, 250050.0), (87499, 126223), 1009.6954986529355, 4668941.0683047995, 30.165896713733673]
[(2.021676123838072, -53.73847751799093), (-5383750.0, 249950.0), (87500, 126572), 1294.1854581164168, 4979762.624798075, 311.1961690746248]
[(-7.403676273828041, -53.06630986382249), (-5291050.0, -914450.0), (99144, 127499), 966.3498331349781, 2553464.006542797, 422.0720980775368]
[(-19.195446041603493, -61.391291438940286), (-5939150.0, -2356350.0), (113563, 121018), 775.1264412984503, 8006247.469632008, 911.1294379550964]
[(-30.507056902861816, -62.59254761994), (-5720150.0, -3703150.0), (127031, 123208), 365.60361048545457, 13657485.430277465, 117967.20793411043]
