[(-2.8234422446426137, -171.65798593949464), (-17191150.0, -349050.0), (93490, 8498), 52.172789842982326, 7.965494930744171, 7.965494930744171]
[(-4.508642311524035, -172.16658882057388), (-17222050.0, -557250.0), (95572, 8189), 57.982756057296896, 2050.3429919239134, 0.0]
[(-13.596238618524717, -172.4374611818673), (-16981550.0, -1675050.0), (106750, 10594), 122.53978945632312, 333366.2506142038, 234806.40401296038]
[(-19.736412712367454, -175.07492032181852), (-16902250.0, -2421750.0), (114217, 11387), 52.32590180780452, 100639.77368867211, 4289.067218622193]
[(23.861887854306005, -166.23935170610847), (-15765350.0, 2917550.0), (60824, 22756), 35.84689665786984, 0.0, 0.0]
[(1.832383377488014, -157.40064871585227), (-15770150.0, 226550.0), (87734, 22708), 93.98404119849285, 12525.522213900462, 7243.531459629536]
[(-10.440301874144843, -160.98464119877494), (-15968950.0, -1288150.0), (102881, 20720), 52.32590180780452, 742.6111619179137, 153.83368067070842]
[(-19.054113170329146, -169.83789579601074), (-16439250.0, -2339250.0), (113392, 16017), 47.4236228055175, 2249.553628285285, 1948.0000029214284]
[(-29.272260253670733, -177.90648306194598), (-16384050.0, -3558550.0), (125585, 16569), 56.568542494923804, 0.0, 0.0]
[(22.057333737179807, -159.5159987119642), (-15253350.0, 2701350.0), (62986, 27876), 115.0173899895142, 1212147.3996331645, 315198.2958312414]
[(19.634618564714735, -155.6295659377979), (-15030850.0, 2409450.0), (65905, 30101), 209.06697491473875, 466442.0984566016, 255063.03608602722]
[(-4.013150652793299, -154.9283701723632), (-15503850.0, -496050.0), (94960, 25371), 58.60034129593445, 0.0, 0.0]
[(-16.26286549713187, -151.80515182766686), (-14835450.0, -2000450.0), (110004, 32055), 39.824615503479755, 48432.74343270529, 40938.049943152815]
[(-21.922479399029704, -157.90871816154154), (-15108550.0, -2685150.0), (116851, 29324), 37.013511046643494, 12125.2728585382, 671.6404696926475]
[(-9.778007582772352, -139.10895771660597), (-13816550.0, -1206750.0), (102067, 42244), 70.40596565632774, 7276.371871844865, 2779.503745302558]
[(-14.424226859250894, -144.9349348695328), (-14241350.0, -1776250.0), (107762, 37996), 63.97655820689325, 263945.67561364087, 1664.095199111849]
[(-20.433090296647954, -143.54374356027466), (-13820050.0, -2505850.0), (115058, 42209), 40.80441152620633, 4905.318305645138, 0.0]
[(-44.05075437272842, -176.49606435072386), (-14402250.0, -5236950.0), (142369, 36387), 67.08203932499369, 634.5296001425013, 634.5296001425013]
[(51.83974474321295, -177.98735973792816), (-13204350.0, 6064750.0), (29352, 48366), 90.24965373894794, 495.4777291335631, 64.36925601959229]
[(-17.34018094134462, -138.36247285027446), (-13474350.0, -2131450.0), (111314, 45666), 51.0, 1179.5003284077247, 123.66777867078781]
[(-21.872545699722092, -138.9757724480035), (-13299950.0, -2679150.0), (116791, 47410), 52.172789842982326, 3203.952747784555, 202.75056007504463]
[(-27.925211923600592, -143.4908810031864), (-13320250.0, -3400050.0), (124000, 47207), 3.0, 0.0, 0.0]
[(57.146998812297845, -170.406163572807), (-11641050.0, 6600050.0), (23999, 63999), 20.12461179749811, 0.0, 0.0]
[(54.76694788233607, -164.03267995269994), (-11651950.0, 6363150.0), (26368, 63890), 174.54512310574592, 7131.642569975229, 0.0]
[(-24.352620861884578, -128.3313306866095), (-12141450.0, -2976150.0), (119761, 58995), 47.01063709417264, 71.62988330889493, 0.0]
[(57.146998812297845, -156.83491748689985), (-10713950.0, 6600050.0), (23999, 73270), 361.62134892729995, 1600.7956430954328, 98.11067089310382]
[(57.14598262422334, -158.05446296310166), (-10797450.0, 6599950.0), (24000, 72435), 335.094016658012, 3991.686185896809, 125.09110981225967]
[(35.930504277839745, -121.28406933878205), (-10663550.0, 4329650.0), (46703, 73774), 116.70903992407786, 882367.6000592769, 385347.81561805296]
[(27.34926339723587, -114.25544863012745), (-10641050.0, 3332050.0), (56679, 73999), 186.02419197512995, 11970.716145118058, 11837.343174588692]
[(18.77653977401051, -110.98141810221736), (-10753350.0, 2305650.0), (66943, 72876), 82.63776376451628, 0.0, 0.0]
[(67.9436730054882, -178.61018214508812), (-9641050.0, 7600050.0), (13999, 83999), 187.52333188166213, 0.0, 0.0]
[(62.86275590541172, -157.6373814506473), (-9641050.0, 7145850.0), (18541, 83999), 792.2278712592735, 143534.3270919433, 13.02843878914814]
[(49.62980699697787, -126.1400771342474), (-9641050.0, 5834650.0), (31653, 83999), 263.0304164920856, 34910.374908596394, 8792.531087191648]
[(42.1072470103847, -117.11378142208234), (-9748650.0, 5023550.0), (39764, 82923), 468.12391521903686, 11821172.54486392, 2490.7337793061324]
[(37.36723872683389, -116.27016420398995), (-10104350.0, 4493050.0), (45069, 79366), 665.0090224951839, 54264703.447273, 10790.695784960568]
[(26.002715797799375, -102.76226889274545), (-9641050.0, 3172550.0), (58274, 83999), 325.0, 19140068.161233425, 1992278.9425772754]
[(20.251558460329036, -103.00354240483641), (-9924150.0, 2483950.0), (65160, 81168), 97.62171889492625, 28132629.526940115, 8528558.709475525]
[(-27.078622803825738, -109.384237405652), (-10202750.0, -3300050.0), (123000, 78382), 51.0, 7836.298278328031, 7836.298278328031]
[(67.9436730054882, -160.08417282607326), (-8641050.0, 7600050.0), (13999, 93999), 843.3415678122359, 1349.415759393596, 5.524113999330439]
[(57.146998812297845, -126.49101066835071), (-8641050.0, 6600050.0), (23999, 93999), 1313.628562417855, 649131.8415993697, 0.0]
[(57.14598262422334, -126.48880218823048), (-8641050.0, 6599950.0), (24000, 93999), 1527.2462145967165, 10530586.481896276, 0.0]
[(40.17499558185372, -113.70231814099719), (-9640950.0, 4808950.0), (41910, 84000), 628.0907577731103, 14338071.412820587, 9531.215380269074]
[(33.333218886057814, -106.56290419620514), (-9553950.0, 4031450.0), (49685, 84870), 383.76034188018957, 25902168.246166997, 106755.89934105771]
[(26.77360345038036, -103.18780877221513), (-9640950.0, 3263950.0), (57360, 84000), 283.0, 21187441.18283952, 3136.1646202849224]
[(18.081712779596995, -89.87779253829635), (-8730350.0, 2221450.0), (67785, 93106), 348.919761549844, 92090861.58244412, 199250.3769396579]
[(5.529195813544573, -87.06325331022127), (-8700650.0, 683250.0), (83167, 93403), 50.60632371551998, 3346.8077549673617, 0.0]
